timestamp,basefee_wei,basefee_gwei,block_number
2022-07-01 09:54:40,15556361681,15.556361681,0xe5ba22
2022-07-01 09:54:42,13853849087,13.853849087,0xe5ba23
2022-07-01 09:54:49,13183702976,13.183702976,0xe5ba24
2022-07-01 09:54:59,12430133626,12.430133626,0xe5ba25
2022-07-01 09:55:03,12255112477,12.255112477,0xe5ba26
2022-07-01 09:55:06,10836840055,10.836840055,0xe5ba27
2022-07-01 09:55:17,11925232667,11.925232667,0xe5ba28
2022-07-01 09:55:22,10948881157,10.948881157,0xe5ba29
2022-07-01 09:55:33,11287509051,11.287509051,0xe5ba2a
2022-07-01 09:55:40,10462147965,10.462147965,0xe5ba2b
2022-07-01 09:55:45,9465187034,9.465187034,0xe5ba2c
2022-07-01 09:55:55,10219210102,10.219210102,0xe5ba2d
2022-07-01 09:56:31,11495956141,11.495956141,0xe5ba2e
2022-07-01 09:56:48,12179677940,12.17967794,0xe5ba2f
2022-07-01 09:56:59,10985656814,10.985656814,0xe5ba30
2022-07-01 09:57:00,9612449713,9.612449713,0xe5ba31
2022-07-01 09:57:01,9332388828,9.332388828,0xe5ba32
2022-07-01 09:57:04,8779501562,8.779501562,0xe5ba33
2022-07-01 09:57:25,9875773632,9.875773632,0xe5ba34
2022-07-01 09:57:37,11109147563,11.109147563,0xe5ba35
2022-07-01 09:57:40,11719652804,11.719652804,0xe5ba36
2022-07-01 09:57:52,12198307550,12.19830755,0xe5ba37
2022-07-01 09:58:12,13722100407,13.722100407,0xe5ba38
2022-07-01 09:58:26,15436570875,15.436570875,0xe5ba39
2022-07-01 09:58:32,14766771541,14.766771541,0xe5ba3a
2022-07-01 09:58:39,14427704580,14.42770458,0xe5ba3b
2022-07-01 09:58:48,15057271375,15.057271375,0xe5ba3c
2022-07-01 09:58:49,13760513818,13.760513818,0xe5ba3d
2022-07-01 09:58:57,12690061776,12.690061776,0xe5ba3e
2022-07-01 09:59:11,13938174718,13.938174718,0xe5ba3f
2022-07-01 09:59:52,15679083520,15.67908352,0xe5ba40
2022-07-01 10:00:04,16802274782,16.802274782,0xe5ba41
2022-07-01 10:00:08,15147150883,15.147150883,0xe5ba42
2022-07-01 10:00:32,17038900898,17.038900898,0xe5ba43
2022-07-01 10:00:38,17070566985,17.070566985,0xe5ba44
