scenario,mu,nu,H,avg_vault_balance,vault_balance_std,avg_deficit,deficit_std,time_underfunded_pct,time_overfunded_pct,max_deficit,max_surplus,avg_fee,fee_std,fee_cv,fee_95th_percentile,fee_99th_percentile,fee_volatility,l1_tracking_error,response_lag,overpayment_ratio,vault_utilization,insolvency_probability,insolvency_duration,fee_shock_frequency,var_95_deficit,deficit_correction_efficiency,l1_sensitivity,demand_elasticity_realized
Recent_Low_Fees,0.0,0.2,144,999.9999789437809,5.6011755626723535e-06,2.1056219010802125e-05,5.6011755626723535e-06,0.0,0.0,3.2424848200207634e-05,-7.168587330852461e-06,2.7303096614603388e-08,6.297946314348433e-09,0.2306678397416614,3.7052605369088576e-08,3.941554116851067e-08,5.6756421380996924e-09,1.4712953621489449,0,0.9572146037654365,0.9999999789437809,0.0,0,0.0,2.9804657384602247e-05,1.0,4.746836251129562e-08,9.14804515373252e-05
July_2022_Spike,0.0,0.2,288,999.9940818412949,0.0010367854032237464,0.005918158705050018,0.0010367854032237464,0.0,0.0,0.008418693058843019,-0.003044236083155738,3.882119839003943e-06,1.1363117999577719e-06,0.29270394709126796,5.183661067660081e-06,5.522295028156697e-06,6.351860530636733e-07,1.7647623646454298,0,0.9115604562267999,0.9999940818412949,0.0,0,0.0,0.007599830876910118,1.0,3.660146005752785e-05,4.049619455552333e-06
May_2022_UST_Crash,0.0,0.2,288,999.966593258933,0.013662550873136935,0.03340674106701954,0.013662550873136935,0.0,0.0,0.09382437571468927,-0.010561372992810902,2.1586398525399638e-05,1.008989435768428e-05,0.46741907158862117,4.177462348908908e-05,5.495167661137379e-05,4.8292735721631275e-06,1.5644292414844738,0,0.934213541154907,0.999966593258933,0.0,0,0.0,0.06515109840557895,1.0,0.00013005853493542978,1.105771886835802e-06
May_2023_PEPE_Crisis,0.0,0.2,288,999.9659062102004,0.006295749723491259,0.03409378979957808,0.006295749723491259,0.0,0.0,0.05038913689315905,-0.01328580406209312,2.205922623022171e-05,7.290957085133413e-06,0.33051735401056875,2.9839859415983955e-05,3.1208585551543095e-05,3.7998898496568734e-06,1.7785170731118707,0,0.9307237535480791,0.9999659062102004,0.0,0,0.0,0.043261362024048816,1.0,0.00024807854393786404,1.586833311641611e-05
Recent_Low_Fees,0.0,0.2,288,999.9999621072271,8.104465699726295e-06,3.789277292241877e-05,8.104465699726295e-06,0.0,0.0,5.187422345898085e-05,-9.372328918288986e-06,2.6223326640982502e-08,5.601488808268675e-09,0.21360710198814065,3.390083161747271e-08,3.5450775653897724e-08,3.644913875170113e-09,1.7217952317161118,0,0.9252804078495155,0.9999999621072271,0.0,0,0.0,4.8817197529160695e-05,1.0,1.5166008558882563e-07,8.412905716168468e-05
July_2022_Spike,0.0,0.2,576,999.9893306274465,0.0022284759604312876,0.010669372553641096,0.0022284759604312876,0.0,0.0,0.01395275953905184,-0.003043360933702388,3.6074444333164004e-06,1.0279001061425011e-06,0.2849385832944156,4.616551651963618e-06,4.7733589785015815e-06,3.2534537316083613e-07,1.872439269945432,0,0.8465201529247622,0.9999893306274465,0.0,0,0.0,0.01329566875765522,1.0,4.915615435011662e-05,3.20278594463451e-05
May_2022_UST_Crash,0.0,0.2,576,999.9408386356465,0.021310901653976425,0.0591613643535743,0.021310901653976425,6.5,0.0,0.12057211889384689,-0.010561456687696591,1.9900438455741758e-05,8.277431711178576e-06,0.4159421778363047,3.5307523898479875e-05,3.920896294251018e-05,2.5815471078134935e-06,1.6770921878874323,0,0.8692975446402977,0.9999408386356465,0.0,0,0.0,0.10355762854086946,1.0,0.0001841885963768309,2.5806580576442375e-06
May_2023_PEPE_Crisis,0.0,0.2,576,999.9394387403695,0.01323818344826119,0.06056125963042916,0.01323818344826119,0.0,0.0,0.07729144721224657,-0.013283342527984132,2.029742737438921e-05,6.445856584394918e-06,0.31757012677025953,2.5812888068017513e-05,2.6591227077810785e-05,1.946737960833141e-06,1.861664907585816,0,0.8599985863892792,0.9999394387403695,0.0,0,0.0,0.07434111763589044,1.0,0.00029736927597715624,0.0001862922549775233
Recent_Low_Fees,0.0,0.2,576,999.9999307596279,1.919471899327582e-05,6.924037210694679e-05,1.919471899327582e-05,0.0,0.0,9.264790026008995e-05,-9.15486418762157e-06,2.4204067150557454e-08,6.059142336551397e-09,0.2503357100631679,3.103304494760866e-08,3.181566315449105e-08,1.930345534907888e-09,1.7063305035737826,0,0.8530577082896681,0.9999999307596279,0.0,0,0.0,8.937516944911293e-05,1.0,1.5373078292305055e-07,1.4737488261786464e-07
July_2022_Spike,0.0,0.3,6,999.9988481674675,0.0033608681455250507,0.0011518325325823753,0.0033608681455250507,0.0,0.0,0.0077215698617010275,0.00782567978797033,4.185116288542354e-06,7.738928108429678e-06,1.8491548561306743,2.2168378200531007e-05,3.464585804388292e-05,6.588806088121787e-06,1.067721912611398,18,0.9742053080631116,0.9999988481674675,0.0,0,0.0,0.006234230626131418,1.0,1.7309711462506825e-07,7.905446443908713e-08
May_2022_UST_Crash,0.0,0.3,6,999.9927276835253,0.029556554037461377,0.0072723164747134205,0.029556554037461377,0.0,0.0,0.09893154956228045,0.042140244863276166,2.169525224724158e-05,5.3133065268148804e-05,2.4490641852253345,0.00012739808760422523,0.0002525116829404235,3.6572855413821904e-05,1.0733875730557738,22,0.9605027659440567,0.9999927276835253,0.0,0,0.0,0.08136009321937075,1.0,1.5054147643992187e-06,6.213180938853215e-05
May_2023_PEPE_Crisis,0.0,0.3,6,999.9906654624798,0.022301788860475454,0.009334537520283561,0.022301788860475454,0.0,0.0,0.05164979185997254,0.03158214019094885,2.371406189919485e-05,4.929599193895675e-05,2.0787662673947254,0.00012677627020660806,0.0002525116829404235,3.946059892900409e-05,1.0993878757461029,22,0.990411091043146,0.9999906654624798,0.0,0,0.0,0.04204223231919855,1.0,3.48989269405864e-06,6.13622539250539e-06
Recent_Low_Fees,0.0,0.3,6,999.9999970786198,6.327977284941351e-06,2.9213802145022784e-06,6.327977284941352e-06,0.0,0.0,1.3960717865302286e-05,1.2079346106474986e-05,2.7813267363465426e-08,1.5242024069262817e-08,0.5480127117062208,5.734685153413458e-08,6.420891325831231e-08,1.52003011023374e-08,0.9750863154292949,10,0.9846406840040922,0.9999999970786198,0.0,0,0.0,1.1994414199989476e-05,1.0,1.6970018894964304e-11,5.44791690092978e-06
July_2022_Spike,0.0,0.3,12,999.9986199913567,0.002157847792386926,0.0013800086434281411,0.002157847792386926,0.0,0.0,0.00770085986664526,0.002718053162539036,4.117841552159339e-06,5.249058352588842e-06,1.2747111043736756,1.4846102801873676e-05,2.2191228158337145e-05,4.7975425984229786e-06,1.126943209034067,17,0.988907977153573,0.9999986199913566,0.0,0,0.0,0.005540879751856663,1.0,7.732700514722353e-07,0.0003041963391462023
May_2022_UST_Crash,0.0,0.3,12,999.9922341498994,0.024261356693573956,0.007765850100485636,0.024261356693573956,0.0,0.0,0.09304899974961245,0.04051885804608446,2.1931495572147115e-05,5.098412254177838e-05,2.3246988502930894,0.00011257410578543014,0.00023846436716856164,3.477104898325907e-05,1.0828744285396412,22,0.9772357455266699,0.9999922341498995,0.0,0,0.0,0.038918846163608106,1.0,2.0802729034634798e-06,7.088462328279195e-06
May_2023_PEPE_Crisis,0.0,0.3,12,999.9885625089651,0.023089636269210824,0.011437491034799905,0.023089636269210824,0.0,0.0,0.05329313033598737,0.033226369357180374,2.4202729884068677e-05,5.037397928651392e-05,2.081334606790465,0.00012738663572101462,0.0002525116829404235,3.703006657567606e-05,1.100434496046075,22,1.0216529784703934,0.9999885625089651,0.0,0,0.0,0.044974163711094646,1.0,3.680062648384767e-06,1.6361390504858282e-05
Recent_Low_Fees,0.0,0.3,12,999.9999959736894,6.164869744791e-06,4.0263104415316775e-06,6.164869744790996e-06,0.0,0.0,1.4754507674297201e-05,7.961092251207447e-06,2.8276899244752063e-08,1.4809353133014339e-08,0.5237262050846265,5.790825409413001e-08,6.407556153522579e-08,1.500245879862899e-08,1.0264906509339373,29,0.9946508758072227,0.9999999959736894,0.0,0,0.0,1.2720278635924841e-05,1.0,1.9821648803688716e-11,0.00022891840918387794
July_2022_Spike,0.0,0.3,18,999.9985813689543,0.001962012900262415,0.0014186310457068884,0.001962012900262415,0.0,0.0,0.007698312878460456,0.002077364984415908,4.049129118296662e-06,4.650996918364123e-06,1.1486412960623609,1.2413187523029371e-05,2.133811703380046e-05,4.3051996350846765e-06,1.1437490925692673,17,0.9476690983680582,0.9999985813689544,0.0,0,0.0,0.005591667953098066,1.0,9.94907623395965e-07,2.6129644620659518e-05
May_2022_UST_Crash,0.0,0.3,18,999.9882006105835,0.019722705271760864,0.011799389416473217,0.019722705271760864,0.0,0.0,0.07926153120035906,0.026725917604494498,2.2793544327161934e-05,4.155417729957937e-05,1.8230678258344106,0.00011165798148784262,0.00016874837501779075,3.307136113946039e-05,1.1157419605494125,22,0.9842648079253538,0.9999882006105835,0.0,0,0.0,0.058796959099652095,1.0,4.61860599447837e-06,1.053779039546601e-06
May_2023_PEPE_Crisis,0.0,0.3,18,999.9898381002739,0.019605305945110608,0.010161899726070374,0.019605305945110608,0.0,0.0,0.051773745902664814,0.030795104949334018,2.3827399431661582e-05,4.4750891068220183e-05,1.8781273716659024,0.00011324210935490416,0.0002253883254790458,3.328589494382279e-05,1.1129050990571643,22,1.0180582945881789,0.9999898381002739,0.0,0,0.0,0.04150443871718039,1.0,4.644538788876057e-06,1.9693642775142742e-08
Recent_Low_Fees,0.0,0.3,18,999.9999955247148,6.071877837469415e-06,4.47528520396645e-06,6.071877837469415e-06,0.0,0.0,1.5701343386353983e-05,7.145322229007434e-06,2.7909406160675965e-08,1.4262260194964582e-08,0.5110198372855365,5.4152832280982906e-08,6.407226562500002e-08,1.4578497159402339e-08,1.0308336700203922,39,0.9871453882755586,0.9999999955247147,0.0,0,0.0,1.2860007660719929e-05,1.0,3.01016162041467e-11,3.440632621102021e-06
July_2022_Spike,0.0,0.3,36,999.9984823190948,0.0016849090448177808,0.0015176809051820328,0.0016849090448177808,0.0,0.0,0.007729994309897847,0.0014191962145559955,4.18691133026089e-06,4.205300148409579e-06,1.0043919769725678,1.114843882228674e-05,2.216959152692654e-05,3.7374615696823016e-06,1.1649569947082186,17,0.9614268471407477,0.9999984823190948,0.0,0,0.0,0.005531293774987488,1.0,1.3593477638465548e-06,6.941074337651829e-05
May_2022_UST_Crash,0.0,0.3,36,999.990635836922,0.01441402557632491,0.009364163077937065,0.01441402557632491,0.0,0.0,0.07087109310702999,0.02291750036351914,2.2176708304859588e-05,3.3369535861695015e-05,1.5047109518224913,7.528589065445944e-05,0.00014500289609788308,2.4380797016595666e-05,1.144817162843168,21,0.9807204888128672,0.999990635836922,0.0,0,0.0,0.034778489388224865,1.0,7.2649728100498565e-06,1.0625369199392569e-05
May_2023_PEPE_Crisis,0.0,0.3,36,999.9901417806275,0.011694659167731705,0.00985821937248943,0.011694659167731703,0.0,0.0,0.05009331390363059,0.013607561626372444,2.3052175658812795e-05,2.4842388472155774e-05,1.0776591693486677,6.447353528390001e-05,0.00014604562742395416,2.0839718619862172e-05,1.2064408437670888,22,0.9783064534402254,0.9999901417806275,0.0,0,0.0,0.03754617337079366,1.0,1.5760880047093774e-05,0.00011515617956183515
Recent_Low_Fees,0.0,0.3,36,999.9999927919016,5.821075798170999e-06,7.208098406294994e-06,5.821075798170999e-06,0.0,0.0,1.752462503645802e-05,2.5029563630596385e-06,2.7602907151841008e-08,1.2836220072721612e-08,0.4650314549156278,5.062500000000001e-08,5.569554357576223e-08,1.3032929424413494e-08,1.0679821261045424,29,0.9825091247734082,0.9999999927919017,0.0,0,0.0,1.4961606035512885e-05,1.0,2.903669485796978e-10,3.412608345723152e-05
July_2022_Spike,0.0,0.3,72,999.9979879334761,0.0014422843054073694,0.002012066523876683,0.0014422843054073694,0.0,0.0,0.00772578817077374,-0.00022903000694896036,4.132598743354711e-06,2.7639882757996487e-06,0.6688257068858158,8.071293210676343e-06,1.4808414234893031e-05,2.3326640699151887e-06,1.2611746101827062,17,0.954757553511619,0.9999979879334762,0.0,0,0.0,0.005536050559641125,1.0,3.546095548640598e-06,1.5961266194364296e-05
May_2022_UST_Crash,0.0,0.3,72,999.9880015515661,0.013212335326874505,0.011998448433874955,0.013212335326874504,0.0,0.0,0.07312331417074347,-0.0008225523984037864,2.1914800781597686e-05,2.3273804704462593e-05,1.0620130630622064,4.991696932756563e-05,0.00013172137205785182,1.654109875854403e-05,1.2172304923525146,0,0.9760358810382173,0.9999880015515661,0.0,0,0.0,0.03737827148575542,1.0,1.710225855909534e-05,9.710381079482078e-07
May_2023_PEPE_Crisis,0.0,0.3,72,999.9881963759614,0.009069803378952097,0.011803624038445832,0.009069803378952097,0.0,0.0,0.05021056716805106,-0.001693248974902417,2.2919652871438418e-05,1.5674099244552988e-05,0.6838715809734379,4.26903245186949e-05,8.751875787279063e-05,1.2867188422126321e-05,1.3306808816281375,22,0.9752374091925958,0.9999881963759614,0.0,0,0.0,0.031094514331158382,1.0,4.087051322829686e-05,2.325569585083799e-06
Recent_Low_Fees,0.0,0.3,72,999.9999889448376,5.728833590215533e-06,1.1055162325419587e-05,5.728833590215532e-06,0.0,0.0,2.076045632293244e-05,-1.6292303826048737e-06,2.7633039031151972e-08,1.1696290626307408e-08,0.4232719612606363,4.7470944523434827e-08,5.6584507072798834e-08,1.1866398161280865e-08,1.15096580537038,0,0.9731120477150386,0.9999999889448375,0.0,0,0.0,1.8880421208677938e-05,1.0,2.8974083916598366e-09,1.394862341964238e-05
July_2022_Spike,0.0,0.3,144,999.9973734928947,0.001308902842943234,0.002626507105225073,0.0013089028429432337,0.0,0.0,0.007740584036810105,-0.000859505918015202,4.079902414871527e-06,1.933232958257716e-06,0.47384294075538375,6.569001560187998e-06,1.0560971605177834e-05,1.471681188359072e-06,1.3928295112922242,17,0.9489085828627202,0.9999973734928946,0.0,0,0.0,0.0055771222340638355,1.0,8.439522626907012e-06,3.1270700420351523e-05
May_2022_UST_Crash,0.0,0.3,144,999.9848685143652,0.012419833984883598,0.015131485634934733,0.012419833984883598,0.0,0.0,0.07672461423351251,-0.004923326787775295,2.2161193726444087e-05,1.7013618557941844e-05,0.7677212142972315,5.386996773425541e-05,9.734208159520332e-05,1.092267327789495e-05,1.3086445070221662,0,0.9715373040795034,0.9999848685143652,0.0,0,0.0,0.03890779566284546,1.0,3.585882634153831e-05,1.2552955275434022e-06
May_2023_PEPE_Crisis,0.0,0.3,144,999.984650425509,0.008210626796646707,0.015349574490994087,0.008210626796646707,0.0,0.0,0.049703786343911815,-0.005902026605440369,2.291748791963684e-05,1.1581771078459593e-05,0.5053682637064142,3.822212707873973e-05,6.94106680338322e-05,8.586730950751836e-06,1.4626020721288482,21,0.968418009068736,0.999984650425509,0.0,0,0.0,0.034586562462789,1.0,8.267951806053831e-05,1.9732073041203793e-06
Recent_Low_Fees,0.0,0.3,144,999.9999846207481,5.450689246173151e-06,1.5379251840954567e-05,5.450689246173151e-06,0.0,0.0,2.591051986655657e-05,-5.316659553500358e-06,2.7372886384102842e-08,7.810056851638363e-09,0.2853209099707568,3.971548625969489e-08,4.387524630011797e-08,7.660859352034058e-09,1.2968302071209652,0,0.9655922082668824,0.9999999846207481,0.0,0,0.0,2.3769801697426373e-05,1.0,1.4706329037366599e-08,4.544539529117537e-06
July_2022_Spike,0.0,0.3,288,999.9957357189918,0.0010870634617057607,0.004264281008183843,0.0010870634617057607,0.0,0.0,0.008018408773409647,-0.0023602115390986,3.989321154081797e-06,1.3450145789773561e-06,0.3371537479756833,5.736916783506037e-06,6.722657099475756e-06,8.552228940860152e-07,1.616688994812716,0,0.9312677164235068,0.9999957357189918,0.0,0,0.0,0.00606607804699024,1.0,2.2716789715740088e-05,0.00026277062074212475
May_2022_UST_Crash,0.0,0.3,288,999.9762515346405,0.012412797384129771,0.023748465359456076,0.012412797384129771,0.0,0.0,0.08489842727647101,-0.010561653396166548,2.1654295956874543e-05,1.1965934512771967e-05,0.55258940473533,4.425046044094212e-05,6.969363662310475e-05,6.627641752230768e-06,1.4554211027943726,0,0.9550992808494787,0.9999762515346405,0.0,0,0.0,0.04747581501524106,1.0,8.102327547915667e-05,7.018090015914686e-05
May_2023_PEPE_Crisis,0.0,0.3,288,999.9754090119625,0.006559686892405597,0.024590988037396642,0.006559686892405597,0.0,0.0,0.0499018623588654,-0.013284338430707976,2.2492052705845043e-05,8.291893923639575e-06,0.3686588339482571,3.2017781770156486e-05,4.1438505406264384e-05,4.975859858762464e-06,1.6718908588696908,0,0.9485528661778196,0.9999754090119625,0.0,0,0.0,0.03820416892138495,1.0,0.00018136361920126112,1.3197138278458934e-05
Recent_Low_Fees,0.0,0.3,288,999.9999732375437,6.126542947356561e-06,2.676245625593765e-05,6.126542947356561e-06,0.0,0.0,3.887736988872348e-05,-8.074040465544385e-06,2.6979552643559748e-08,5.713292622762071e-09,0.21176380121061358,3.466209024990026e-08,3.5922408150905e-08,4.565950417054433e-09,1.6158969986758929,0,0.9469288652696692,0.9999999732375437,0.0,0,0.0,3.614621197129963e-05,1.0,9.610290804253352e-08,2.2847746396775335e-07
July_2022_Spike,0.0,0.3,576,999.992483276013,0.0012232370501796207,0.00751672398699327,0.0012232370501796207,0.0,0.0,0.009883215476975238,-0.0030439099996328878,3.7588074585779954e-06,1.0329002331128114e-06,0.2747946641309397,4.827175505424107e-06,5.0691480939259275e-06,4.805135378230923e-07,1.8503982921591597,0,0.8920300465283403,0.999992483276013,0.0,0,0.0,0.009268176970414287,1.0,4.574534262809713e-05,4.798376612372666e-07
May_2022_UST_Crash,0.0,0.3,576,999.9576321601652,0.015618701388520983,0.04236783983481303,0.015618701388520983,1.0,0.0,0.10304987806784993,-0.01056169014043462,2.099648394347747e-05,9.067946501481404e-06,0.4318792863553876,3.906475402839208e-05,4.795522309707145e-05,3.7064117136462127e-06,1.6273600664613288,0,0.9134011850713262,0.9999576321601652,0.0,0,0.0,0.07914647752303379,1.0,0.00016050304822132287,9.430411907472138e-06
May_2023_PEPE_Crisis,0.0,0.3,576,999.9566486542724,0.007669385258457389,0.0433513457275393,0.007669385258457388,0.0,0.0,0.055556800997010214,-0.013286869383819067,2.142705686697086e-05,6.729732372361567e-06,0.31407637615109146,2.752417617679784e-05,2.8545749921405538e-05,2.8253206808549306e-06,1.843313322634645,0,0.9098971991562187,0.9999566486542724,0.0,0,0.0,0.05284641825945186,1.0,0.0002910481989894356,9.584015025022507e-05
Recent_Low_Fees,0.0,0.3,576,999.9999509709129,1.1387107654344841e-05,4.902908702149489e-05,1.1387107654344841e-05,0.0,0.0,6.565938315361564e-05,-8.651723874208983e-06,2.5551583974518952e-08,5.6682044425028085e-09,0.22183377939134286,3.228721133119449e-08,3.377837122009452e-08,2.8209514322390127e-09,1.7600569596879443,0,0.9024816995167136,0.9999999509709129,0.0,0,0.0,6.199144575589343e-05,1.0,1.791883310308571e-07,4.079210263299974e-05
July_2022_Spike,0.0,0.5,6,999.9989735106134,0.0032496278051588503,0.0010264893864206214,0.0032496278051588503,0.0,0.0,0.00771951826914119,0.00783569722170796,4.243965416188827e-06,7.3887184220136925e-06,1.7409940226725322,2.0565384969615634e-05,3.3253262383879816e-05,6.3622272426095115e-06,1.0734909162454958,18,0.9943440388730407,0.9999989735106134,0.0,0,0.0,0.00611678698986111,1.0,2.1119881324133236e-07,6.920210196606894e-06
May_2022_UST_Crash,0.0,0.5,6,999.9899123890369,0.0297801859870193,0.010087610963191196,0.029780185987019304,0.0,0.0,0.08654904693742083,0.041630700381801944,2.2398341071446322e-05,5.01631261570345e-05,2.2395911374429005,0.00011224381769450297,0.0002525116829404235,3.6062588455690346e-05,1.0973303581665874,21,0.9771718332321057,0.9999899123890369,0.0,0,0.0,0.06955039977169679,1.0,3.31553243691432e-06,8.074544868665874e-05
May_2023_PEPE_Crisis,0.0,0.5,6,999.9942835807883,0.024165013868426323,0.00571641921158971,0.024165013868426323,0.0,0.0,0.04999429897691243,0.04254502338653765,2.3988501637539767e-05,5.214335570049289e-05,2.173681228130289,0.00012836010549471455,0.0002525116829404235,3.541762136416458e-05,1.0956932975097067,22,1.0340027987793485,0.9999942835807883,0.0,0,0.0,0.039829172099769036,1.0,3.2949116679037643e-06,2.635662217066469e-05
Recent_Low_Fees,0.0,0.5,6,999.9999984803446,6.822598767829481e-06,1.5196553681562364e-06,6.822598767829481e-06,0.0,0.0,1.4668940593765e-05,1.5428222354785248e-05,2.8434345535549855e-08,1.802891691244707e-08,0.6340542246666636,6.407226562500002e-08,8.542968750000002e-08,1.7628814996325507e-08,0.9562528230692603,11,0.9939618021381948,0.9999999984803446,0.0,0,0.0,1.1770967819302311e-05,1.0,1.086789748298878e-10,8.653767627710375e-09
July_2022_Spike,0.0,0.5,12,999.9986658462441,0.0031643008273459323,0.001334153755956322,0.0031643008273459323,0.0,0.0,0.007874072255276587,0.006913162525734151,4.169935425596181e-06,7.147433277478648e-06,1.7140393190757313,1.6861455995746703e-05,3.325256730079651e-05,5.948424538724772e-06,1.0724689684532502,18,0.9796018956870778,0.9999986658462441,0.0,0,0.0,0.006404574277439675,1.0,1.9589697041379425e-07,7.048462619001153e-07
May_2022_UST_Crash,0.0,0.5,12,999.9927898307278,0.01949748775973293,0.007210169272074723,0.01949748775973293,0.0,0.0,0.07009707409656585,0.038335013369874105,2.2935037186065984e-05,4.375437660231122e-05,1.9077525903857648,0.00011292883598168915,0.00019004514401043174,3.297049786735697e-05,1.0990133220305076,22,1.007257000759524,0.9999927898307278,0.0,0,0.0,0.03391804436532191,1.0,3.0445710885330435e-06,3.0808990316513e-05
May_2023_PEPE_Crisis,0.0,0.5,12,999.9939530387793,0.022040993747952695,0.006046961220736762,0.022040993747952695,0.0,0.0,0.05018144440839478,0.043306510319212066,2.1611272988952987e-05,4.607207196242322e-05,2.1318536851565306,0.00012625584147021174,0.0002525116829404235,3.6049978628054393e-05,1.0915295570361747,22,0.9561436722931057,0.9999939530387792,0.0,0,0.0,0.0396983179268318,1.0,2.5475461732557716e-06,3.876165382695127e-05
Recent_Low_Fees,0.0,0.5,12,999.9999971344819,6.199614216504461e-06,2.8655182035208782e-06,6.199614216504461e-06,0.0,0.0,1.395760648392752e-05,1.0404879617453844e-05,2.7400482858714248e-08,1.4528955445580566e-08,0.5302445041022291,5.4060974121093764e-08,6.407226562500002e-08,1.447588145576126e-08,0.9677525658223814,10,0.9821465266472523,0.9999999971344818,0.0,0,0.0,1.1688670127796282e-05,1.0,3.507887726122818e-11,4.1772287474399536e-05
